text,intent,language
unknown:Адьос!,goodbye,unknown
64793,No Intent,unknown
Gibt es Neuigkeiten über das heutige Datum?,get_date,de
aAIA9AGZB6C7RVavRyN8RU9dge0HK1ZhFilOz,No Intent,unknown
All work and no play makes Jack a dull boy.,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
unknown:Могу я спросить сегодняшнюю дату?,get_date,unknown
Could you clue me in on today's date?,get_date,en
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Можете ли вы проверить и подтвердить сегодняшнюю дату?,get_date,ru
"Hey, how are you?",greet,en
4909356103781945539,No Intent,unknown
"Hey, was gibt's Neues?",greet,en
00854402178,No Intent,unknown
1340118929,No Intent,unknown
280409997712,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Mind telling me what time it is?,get_time,en
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
0437284,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
unknown:Well met!,greet,unknown
"Hallo, nett dich kennenzulernen!",greet,de
Pass auf dich auf!,goodbye,de
ECxhg4GCceVfks1awvwqbNn482An1H4sfiJO3nWX8vOcU2W5XZYd9FPvZm4fuHWz3ssq85Xm0Tdie7uzfvuTMQ7ZQ0AqJWAD,No Intent,unknown
"Schön, dich anzutreffen!",greet,de
unknown:Adios!,goodbye,unknown
JYYivhxdoppCxWmMcS22,No Intent,unknown
Mach's gut!,goodbye,en
Might I ask for today's date?,get_date,en
s6zIUNEomiAMHMqb0gN2KK2mJL452kcgXMunzwj1Rd4e47kMeEEDewnU74RczwIfON4oQ1Tu,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
HCFPxsdKQaFX0skjV721L4pb8fO3ag6KYCuMIckciuP7e3b85JbIyocIvyiSyGgrzYIHAgJG,No Intent,unknown
Wie läuft es bei dir?,greet,de
61413700315,No Intent,unknown
sVG2bGUmbAyugr3tNdqHDX6,No Intent,unknown
unknown:Howdy!,greet,unknown
Который час по вашим часам?,get_time,ru
OJOFFHfmYHM8yygCRgpCUKuQcovdP5xJBPAzS04eaQ51r2O6lTmEhV625DOKStmqlOc42Oa1SV7d,No Intent,unknown
Вы не могли бы поделиться сегодняшней датой со мной?,get_date,ru
Wie läuft dein Tag bisher?,greet,de
Mach's gut!,goodbye,en
All work and no play makes Jack a dull boy.,No Intent,unknown
29996101096201189256,No Intent,unknown
935652072454502,No Intent,unknown
"У вас есть секунда, чтобы сказать мне, который час?",get_time,ru
Würden Sie mich bitte über das heutige Datum informieren?,get_date,de
C0eYpOTBzzj73vwfprBehEXV0PSd1Bcyq2WphSTVeQkd54f23RQDVflrCR6camm9w4oQupr5DFhnye,No Intent,unknown
Catch you later!,goodbye,en
Pass gut auf dich auf!,goodbye,de
V9fzXrMJNi63gpD0IW5O2srNipW4QVSFG8enEnRMotGv4MWbnzk4ITL36Cqa7Wmpso1,No Intent,unknown
Bis später!,goodbye,de
t2dWK8mAPagaHkunq43pfIGar0Mk0RXhyBetpuYz46ngVcu3Nbf1FUcSMWKjeRx1WBBKO415W,No Intent,unknown
67735322071210903,No Intent,unknown
Any idea about today's date?,get_date,en
O6Iwh00Yvd6Rnf08kmwP8fLsp1GPSsp2fs3HukyTx8yFba91F4Oj2VxvJpLzm5H5P,No Intent,unknown
Grüße!,greet,de
She sells seashells by the seashore.,No Intent,unknown
Jq5KcyUJpzIVLvdo4Bbb3uxB7TG,No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
unknown:Покедова!,goodbye,unknown
61183514165789789,No Intent,unknown
7rWxywBHdgM8t0K0CDF5fhYM4up4rMIvmQ3vbAnFAGl4SnvmMEymuIJeL2AwwWIJ5IiKxkbqzs1CcQIIQhA5FtcBjTwZ9,No Intent,unknown
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Good to meet you!,greet,en
0493452331,No Intent,unknown
Не могли бы вы сказать мне сегодняшнюю дату?,get_date,ru
Would you be able to tell me the time right now?,get_time,en
The quick brown fox jumps over the lazy dog.,No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
Could you please inform me of the time?,get_time,en
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Salutations!,greet,fr
"Можете ли вы уточнить, какая сегодня дата?",get_date,ru
21680230889888,No Intent,unknown
Wie geht es dir heute?,greet,de
Оставайтесь на связи!,goodbye,ru
unknown:Yo!,greet,unknown
Any insights on today's date?,get_date,en
3074670296,No Intent,unknown
Could you inform me of the date today?,get_date,en
Увидимся!,goodbye,ru
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
Was ist los?,greet,en
YE4UD8KxjhbFaqLjaZGjcRmXdgvmju3PjYYOe,No Intent,unknown
What's the time according to your watch?,get_time,en
"unknown:Привет, как у вас дела?",greet,unknown
0662636,No Intent,unknown
Как ваши дела сегодня?,greet,ru
She sells seashells by the seashore.,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Could you tell me what time it is?,get_time,en
Можете ли вы сообщить мне текущее время?,get_time,ru
99027019227267,No Intent,unknown
9307195049853423926,No Intent,unknown
"Привет, как вам жизнь?",greet,ru
Wir sehen uns!,goodbye,de
unknown:Adios!,goodbye,unknown
4909356103781945539,No Intent,unknown
11544452675810,No Intent,unknown
unknown:Stay safe!,goodbye,unknown
До скорого!,goodbye,ru
64853562142,No Intent,unknown
JrwHNh4rpRr4B1wqTgiU6POR6jlCiVZNVcUqNN,No Intent,unknown
X0OIWIpcDaSBIfI6t6Q5oPo6K4AK9T1ufdSu3C5Lo,No Intent,unknown
Any clue about the date today?,get_date,en
Guten Tag!,greet,de
The quick brown fox jumps over the lazy dog.,No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
Frieden und Liebe!,goodbye,de
"Wissen Sie, welches Datum heute ist?",get_date,de
"Привет, как вам жизнь?",greet,ru
unknown:Hiya!,greet,unknown
She sells seashells by the seashore.,No Intent,unknown
"To be or not to be, that is the question.",No Intent,unknown
How much wood would a woodchuck chuck if a woodchuck could chuck wood?,No Intent,unknown
651007231150844074,No Intent,unknown
Frieden und Liebe!,goodbye,de
4329744183,No Intent,unknown
What's the time according to your watch?,get_time,en
627881976540568939,No Intent,unknown
"unknown:Hi, how's your day?",greet,unknown
Bdpof7VNdiTcBusxz1vTh9ZGmeEwsJFdgEi9p0m,No Intent,unknown
"Привет, как ваша неделя проходит?",greet,ru
All work and no play makes Jack a dull boy.,No Intent,unknown
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
What's the date stamp for today?,get_date,en
28909585175,No Intent,unknown
Что нового?,greet,ru
Lovely to see you!,greet,en
Можете ли вы помочь мне и проверить время?,get_time,ru
9Kar0Iioa7CfHSX43qfdbbtrl3DqYQu0dRmhXtoETMoazLBFUM2trJ6VFJZao50xdAOjadF2LlsqWr,No Intent,unknown
"unknown:Hi, how's your day?",greet,unknown
O6Iwh00Yvd6Rnf08kmwP8fLsp1GPSsp2fs3HukyTx8yFba91F4Oj2VxvJpLzm5H5P,No Intent,unknown
73987693531,No Intent,unknown
Bye for now!,goodbye,en
unknown:Farewell!,goodbye,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur.,No Intent,unknown
813618,No Intent,unknown
"What's the current date, if you don't mind me asking?",get_date,en
OiWFfynuBrSPHT4rN5jPiNzHovsOgeek5i5O4FVSJ,No Intent,unknown
4794214,No Intent,unknown
Could you do me a favor and check the time?,get_time,en
"To be or not to be, that is the question.",No Intent,unknown
Sed do eiusmod tempor incididunt ut labore et dolore magna aliqua.,No Intent,unknown
"Excepteur sint occaecat cupidatat non proident, sunt in culpa qui officia deserunt mollit anim id est laborum.",No Intent,unknown
Доброе утро!,greet,ru
"Hi, what have you been up to?",greet,en
Any idea what the date is today?,get_date,en
PH8q3BVzzzPs5yY3uELXfmoPehomxHnQJDnyeVr,No Intent,unknown
Auf Wiedersehen!,goodbye,de
"Haben Sie eine Vorstellung, welches Datum heute ist?",get_date,de
Доброе утро!,greet,ru
qV6UeipXGY2fisAT7hgXDGPW91wmXu1kCMjHIjvEZydzwCpDZrcqKasTu7mlZ8g,No Intent,unknown
У вас есть время на руках?,get_time,ru
"unknown:Na, hallo!",greet,unknown
unknown:Well met!,greet,unknown
227856,No Intent,unknown
"Вы не могли бы сказать мне, который час?",get_time,ru
What's up?,greet,en
"Было бы здорово, если бы вы могли мне сказать, который час?",get_time,ru
3440931556388,No Intent,unknown
"Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",No Intent,unknown
Рад вас видеть!,greet,ru
"Lorem ipsum dolor sit amet, consectetur adipiscing elit.",No Intent,unknown
0531959,No Intent,unknown
She sells seashells by the seashore.,No Intent,unknown
Будь здоров!,goodbye,ru
unknown:Привет!,greet,unknown
Do you know what time it is at the moment?,get_time,en
привет,greet,
сколько времени,get_time,
Привет,greet,
Привет,greet,
Привет,greet,
Приветик,greet,
Как дела,greet,
Привет,greet,
Приает,greet,
Привет,greet,
Я проснулся,greet,
Вечер в хату,greet,
Сколько время?,get_time,
Какой сегодня день,get_date,
Дратути,greet,
Хеллоу,greet,
Пока,goodbye,
Привет,greet,
Добрый день,greet,
Который час,get_time,
Здарова,greet,
Дарова,greet,
Wie spät ist es?,get_time,
"Angesichts der Tatsache, wie der Tag bereits fortgeschritten ist, frage ich mich, ob es noch sinnvoll ist, diesen Termin zu verschieben.",get_time,
"С учетом того, как день уже продвинулся, стоит ли еще обсуждать возможность переноса нашей встречи?",get_time,
"привет ботяра, сколько щас времени?",get_time,
пока,goodbye,
"Weißt du, wie viel Uhr es jetzt ist?",get_time,
"Wenn man bedenkt, wie weit der Abend fortgeschritten ist, könnte es vielleicht an der Zeit sein, sich langsam zurückzuziehen.",goodbye,
"Given how the day has progressed, it might be wise to consider winding down our activities.",goodbye,
зачем регать ранкед?,No Intent,
Амир хватит писать говнокод,No Intent,
